Well	Time	Temp	Mean	Stdev
B4	6300.8	23.5	0.412999988	0.109099999
B5	6300.8	23.5	0.329400003	0.1127
B6	6300.8	23.5	0.328700006	0.1109
B7	6300.8	23.5	0.386700004	0.105099998
B8	6300.8	23.5	0.410100013	0.110200003
B9	6300.8	23.5	0.324900001	0.1131
C1	6300.8	23.5	0.742500007	0.104000002
C10	6300.8	23.5	0.752600014	0.112899996
C11	6300.8	23.5	0.821699977	0.111400001
C12	6300.8	23.5	0.803300023	0.109399997
C2	6300.8	23.5	0.751399994	0.105400003
C3	6300.8	23.5	0.800000012	0.098200001
C4	6300.8	23.5	0.806100011	0.107600003
C5	6300.8	23.5	0.755800009	0.1149
C6	6300.8	23.5	0.75910002	0.1149
C7	6300.8	23.5	0.810800016	0.114200003
C8	6300.8	23.5	0.815800011	0.114500001
C9	6300.8	23.5	0.754999995	0.112599999
D1	6300.8	23.5	0.744199991	0.113799997
D10	6300.8	23.5	0.740499973	0.104800001
D11	6300.8	23.5	0.795000017	0.099299997
D12	6300.8	23.5	0.784699976	0.090099998
D2	6300.8	23.5	0.752200007	0.115400001
D3	6300.8	23.5	0.800400019	0.111199997
D4	6300.8	23.5	0.801500022	0.1127
D5	6300.8	23.5	0.753400028	0.116499998
D6	6300.8	23.5	0.736599982	0.101899996
D7	6300.8	23.5	0.789799988	0.0977
D8	6300.8	23.5	0.807900012	0.117200002
D9	6300.8	23.5	0.745999992	0.1153
E1	6300.8	23.5	0.807200015	0.0889
E10	6300.8	23.5	0.757799983	0.057300001
E11	6300.8	23.5	0.859499991	0.165600002
E12	6300.8	23.5	0.805100024	0.0403
E2	6300.8	23.5	0.723699987	0.112800002
E3	6300.8	23.5	0.833199978	0.1193
E4	6300.8	23.5	0.812399983	0.150399998
E5	6300.8	23.5	0.770200014	0.150199994
E6	6300.8	23.5	0.823599994	0.112000003
E7	6300.8	23.5	0.871999979	0.155599996
E8	6300.8	23.5	0.844099998	0.184400007
E9	6300.8	23.5	0.782400012	0.088799998
F1	6300.8	23.5	0.812900007	0.118199997
F10	6300.8	23.5	0.895699978	0.1039
F11	6300.8	23.5	0.81370002	0.089500003
F12	6300.8	23.5	0.817600012	0.071800001
F2	6300.8	23.5	0.753099978	0.071099997
F3	6300.8	23.5	0.776899993	0.0669
F4	6300.8	23.5	0.83039999	0.089599997
F5	6300.8	23.5	0.879499972	0.069200002
F6	6300.8	23.5	0.878499985	0.086599998
F7	6300.8	23.5	0.884899974	0.085199997
F8	6300.8	23.5	0.911199987	0.113600001
F9	6300.8	23.5	0.880200028	0.070699997
G1	6300.8	23.5	0.768999994	0.095600002
G10	6300.8	23.5	0.872600019	0.142399997
G11	6300.8	23.5	0.941100001	0.214900002
G12	6300.8	23.5	0.892499983	0.143900007
G2	6300.8	23.5	0.768100023	0.101099998
G25	6300.8	23.5	0.853999972	0.210099995
G3	6300.8	23.5	0.780300021	0.1435
G5	6300.8	23.5	0.886099994	0.0977
G6	6300.8	23.5	0.866999984	0.171700001
G7	6300.8	23.5	0.894200027	0.192900002
G8	6300.8	23.5	0.917500019	0.229800001
G9	6300.8	23.5	0.908399999	0.172399998
A1	6600.8	23.6	0.343499988	0.139599994
A10	6600.8	23.6	0.349599987	0.144299999
A11	6600.8	23.6	0.452399999	0.137999997
A12	6600.8	23.6	0.425099999	0.139599994
A2	6600.8	23.6	0.352400005	0.138600007
A3	6600.8	23.6	0.354200006	0.0526
A4	6600.8	23.6	0.430799991	0.136700004
A5	6600.8	23.6	0.334100008	0.119000003
A6	6600.8	23.6	0.278699994	0.051199999
A7	6600.8	23.6	0.432200015	0.135100007
A8	6600.8	23.6	0.417100012	0.121600002
A9	6600.8	23.6	0.347299993	0.139500007
B1	6600.8	23.6	0.313600004	0.107799999
B10	6600.8	23.6	0.3204	0.114200003
B11	6600.8	23.6	0.399199992	0.074600004
B12	6600.8	23.6	0.380800009	0.0788
B2	6600.8	23.6	0.336199999	0.1127
B3	6600.8	23.6	0.407099992	0.103299998
B4	6600.8	23.6	0.412900001	0.111199997
B5	6600.8	23.6	0.329100013	0.113300003
B6	6600.8	23.6	0.329299986	0.112499997
B7	6600.8	23.6	0.387199998	0.1039
B8	6600.8	23.6	0.408899993	0.111199997
B9	6600.8	23.6	0.325800002	0.112300001
C1	6600.8	23.6	0.744099975	0.102399997
C10	6600.8	23.6	0.753400028	0.114299998
C11	6600.8	23.6	0.818599999	0.1109
C12	6600.8	23.6	0.802999973	0.1105
C2	6600.8	23.6	0.750100017	0.101800002
C3	6600.8	23.6	0.799399972	0.098999999
C4	6600.8	23.6	0.803799987	0.104199998
C5	6600.8	23.6	0.754800022	0.114699997
C6	6600.8	23.6	0.7579	0.115699999
C7	6600.8	23.6	0.811100006	0.114
C8	6600.8	23.6	0.814700007	0.114799999
C9	6600.8	23.6	0.755699992	0.111199997
D1	6600.8	23.6	0.745599985	0.116800003
D10	6600.8	23.6	0.740199983	0.105499998
D11	6600.8	23.6	0.793799996	0.098999999
D12	6600.8	23.6	0.786499977	0.090300001
D2	6600.8	23.6	0.754199982	0.1153
D3	6600.8	23.6	0.799499989	0.110299997
D4	6600.8	23.6	0.799700022	0.1131
D5	6600.8	23.6	0.752300024	0.114500001
D6	6600.8	23.6	0.739700019	0.102399997
D7	6600.8	23.6	0.791000009	0.098700002
D8	6600.8	23.6	0.808700025	0.1184
D9	6600.8	23.6	0.747600019	0.114799999
E1	6600.8	23.6	0.80369997	0.083499998
E10	6600.8	23.6	0.753000021	0.058800001
E11	6600.8	23.6	0.856999993	0.168200001
E12	6600.8	23.6	0.803799987	0.0383
E2	6600.8	23.6	0.76700002	0.144199997
E3	6600.8	23.6	0.833299994	0.120899998
E4	6600.8	23.6	0.800000012	0.154799998
E5	6600.8	23.6	0.761300027	0.151600003
E6	6600.8	23.6	0.825600028	0.106799997
E7	6600.8	23.6	0.856700003	0.115099996
E8	6600.8	23.6	0.843900025	0.201000005
E9	6600.8	23.6	0.784699976	0.092799999
F1	6600.8	23.6	0.813399971	0.119599998
F10	6600.8	23.6	0.892700016	0.105899997
F11	6600.8	23.6	0.815500021	0.093800001
F12	6600.8	23.6	0.818400025	0.070799999
F2	6600.8	23.6	0.75120002	0.067000002
F3	6600.8	23.6	0.775699973	0.063699998
F4	6600.8	23.6	0.795700014	0.113600001
F5	6600.8	23.6	0.873600006	0.059300002
F6	6600.8	23.6	0.873399973	0.071699999
F7	6600.8	23.6	0.883099973	0.086099997
F8	6600.8	23.6	0.930800021	0.108999997
F9	6600.8	23.6	0.90109998	0.1061
G1	6600.8	23.6	0.777800024	0.150700003
G10	6600.8	23.6	0.871900022	0.138500005
G11	6600.8	23.6	0.941500008	0.205200002
G12	6600.8	23.6	0.891799986	0.141900003
G2	6600.8	23.6	0.769599974	0.097999997
G26	6600.8	23.6	0.850799978	0.1875
G3	6600.8	23.6	0.798699975	0.161500007
G5	6600.8	23.6	0.891900003	0.063600004
G6	6600.8	23.6	0.864600003	0.176400006
G7	6600.8	23.6	0.885500014	0.166899994
G8	6600.8	23.6	0.896000028	0.153400004
G9	6600.8	23.6	0.908200026	0.1699
A1	6900.8	23.6	0.344700009	0.140799999
A10	6900.8	23.6	0.349299997	0.144299999
A11	6900.8	23.6	0.452300012	0.140100002
A12	6900.8	23.6	0.423799992	0.138099998
A2	6900.8	23.6	0.353500009	0.141200006
A3	6900.8	23.6	0.394600004	0.083800003
A4	6900.8	23.6	0.431499988	0.137899995
A5	6900.8	23.6	0.334899992	0.120300002
A6	6900.8	23.6	0.279900014	0.052900001
A7	6900.8	23.6	0.431600004	0.137400001
A8	6900.8	23.6	0.416099995	0.122100003
A9	6900.8	23.6	0.346899986	0.139599994
B1	6900.8	23.6	0.313800007	0.108400002
B10	6900.8	23.6	0.319499999	0.114299998
B11	6900.8	23.6	0.397399992	0.072700001
B12	6900.8	23.6	0.378699988	0.077699997
B2	6900.8	23.6	0.336199999	0.111199997
B3	6900.8	23.6	0.407799989	0.105499998
B4	6900.8	23.6	0.411900014	0.1105
B5	6900.8	23.6	0.3292	0.113200001
B6	6900.8	23.6	0.3292	0.111299999
B7	6900.8	23.6	0.387600005	0.104900002
B8	6900.8	23.6	0.407799989	0.111400001
B9	6900.8	23.6	0.324600011	0.1118
C1	6900.8	23.6	0.744099975	0.102899998
C10	6900.8	23.6	0.753600001	0.114399999
C11	6900.8	23.6	0.817799985	0.111900002
C12	6900.8	23.6	0.802699983	0.109499998
C2	6900.8	23.6	0.751800001	0.105099998
C3	6900.8	23.6	0.800300002	0.097599998
C4	6900.8	23.6	0.805400014	0.108800001
C5	6900.8	23.6	0.757000029	0.114799999
C6	6900.8	23.6	0.757600009	0.1149
C7	6900.8	23.6	0.810699999	0.115199998
C8	6900.8	23.6	0.814199984	0.114
C9	6900.8	23.6	0.7579	0.1149
D1	6900.8	23.6	0.745999992	0.116300002
D10	6900.8	23.6	0.74000001	0.104400001
D11	6900.8	23.6	0.790700018	0.094700001
D12	6900.8	23.6	0.78549999	0.091399997
D2	6900.8	23.6	0.754000008	0.115800001
D3	6900.8	23.6	0.799899995	0.111299999
D4	6900.8	23.6	0.802100003	0.115900002
D5	6900.8	23.6	0.751399994	0.112800002
D6	6900.8	23.6	0.740700006	0.105499998
D7	6900.8	23.6	0.790499985	0.100000001
D8	6900.8	23.6	0.807299972	0.117200002
D9	6900.8	23.6	0.747300029	0.114
E1	6900.8	23.6	0.800700009	0.079099998
E10	6900.8	23.6	0.755299985	0.057300001
E11	6900.8	23.6	0.857800007	0.167500004
E12	6900.8	23.6	0.805499971	0.0383
E2	6900.8	23.6	0.724399984	0.108099997
E3	6900.8	23.6	0.830500007	0.118600003
E4	6900.8	23.6	0.802100003	0.159199998
E5	6900.8	23.6	0.766799986	0.155499995
E6	6900.8	23.6	0.824699998	0.110100001
E7	6900.8	23.6	0.869499981	0.154200003
E8	6900.8	23.6	0.842599988	0.205799997
E9	6900.8	23.6	0.782500029	0.087200001
F1	6900.8	23.6	0.813399971	0.118600003
F10	6900.8	23.6	0.891799986	0.106700003
F11	6900.8	23.6	0.814999998	0.091899998
F12	6900.8	23.6	0.82249999	0.069899999
F2	6900.8	23.6	0.753400028	0.063699998
F3	6900.8	23.6	0.775300026	0.059999999
F4	6900.8	23.6	0.817499995	0.158299997
F5	6900.8	23.6	0.872600019	0.060199998
F6	6900.8	23.6	0.876299977	0.074199997
F7	6900.8	23.6	0.885399997	0.084799998
F8	6900.8	23.6	0.930299997	0.109200001
F9	6900.8	23.6	0.899800003	0.109200001
G1	6900.8	23.6	0.792400002	0.149700001
G10	6900.8	23.6	0.871200025	0.147200003
G11	6900.8	23.6	0.936699986	0.208900005
G12	6900.8	23.6	0.890900016	0.140300006
G2	6900.8	23.6	0.770399988	0.0973
G27	6900.8	23.6	0.851300001	0.205400005
G3	6900.8	23.6	0.782299995	0.150299996
G5	6900.8	23.6	0.870400012	0.156200007
G6	6900.8	23.6	0.856400013	0.182099998
G7	6900.8	23.6	0.883599997	0.165099993
G8	6900.8	23.6	0.933000028	0.294400007
G9	6900.8	23.6	0.907299995	0.164299995
A1	7200.9	23.7	0.345800012	0.1435
A10	7200.9	23.7	0.352999985	0.1479
A11	7200.9	23.7	0.449099988	0.135499999
A12	7200.9	23.7	0.423799992	0.140400007
A2	7200.9	23.7	0.354400009	0.141900003
A3	7200.9	23.7	0.352800012	0.0568
A4	7200.9	23.7	0.433200002	0.140100002
A5	7200.9	23.7	0.318800002	0.1017
A6	7200.9	23.7	0.2764	0.048799999
A7	7200.9	23.7	0.430999994	0.136399999
A8	7200.9	23.7	0.416599989	0.123400003
A9	7200.9	23.7	0.34889999	0.141399994
B1	7200.9	23.7	0.313199997	0.108599998
B10	7200.9	23.7	0.319900006	0.114
B11	7200.9	23.7	0.397399992	0.069200002
B12	7200.9	23.7	0.375999987	0.077600002
B2	7200.9	23.7	0.336400002	0.1127
B3	7200.9	23.7	0.407499999	0.105300002
B4	7200.9	23.7	0.41080001	0.110600002
B5	7200.9	23.7	0.328000009	0.112999998
B6	7200.9	23.7	0.329100013	0.111900002
B7	7200.9	23.7	0.386700004	0.105800003
B8	7200.9	23.7	0.407599986	0.110699996
B9	7200.9	23.7	0.324600011	0.113799997
C1	7200.9	23.7	0.741999984	0.103299998
C10	7200.9	23.7	0.753799975	0.114100002
C11	7200.9	23.7	0.815900028	0.108999997
C12	7200.9	23.7	0.805499971	0.1105
C2	7200.9	23.7	0.74970001	0.101300001
C3	7200.9	23.7	0.797599971	0.096900001
C4	7200.9	23.7	0.804499984	0.1083
C5	7200.9	23.7	0.755100012	0.1153
C6	7200.9	23.7	0.755900025	0.114
C7	7200.9	23.7	0.809899986	0.112499997
C8	7200.9	23.7	0.814100027	0.1131
C9	7200.9	23.7	0.754599988	0.112499997
D1	7200.9	23.7	0.746999979	0.117700003
D10	7200.9	23.7	0.74089998	0.106600001
D11	7200.9	23.7	0.793200016	0.097099997
D12	7200.9	23.7	0.787800014	0.089699998
D2	7200.9	23.7	0.754899979	0.119199999
D3	7200.9	23.7	0.797599971	0.109200001
D4	7200.9	23.7	0.799700022	0.111699998
D5	7200.9	23.7	0.749100029	0.112400003
D6	7200.9	23.7	0.741100013	0.106200002
D7	7200.9	23.7	0.797399998	0.106399998
D8	7200.9	23.7	0.808799982	0.118500002
D9	7200.9	23.7	0.748199999	0.117399998
E1	7200.9	23.7	0.804700017	0.082099997
E10	7200.9	23.7	0.754499972	0.057500001
E11	7200.9	23.7	0.858799994	0.169699997
E12	7200.9	23.7	0.804799974	0.040199999
E2	7200.9	23.7	0.782299995	0.145799994
E3	7200.9	23.7	0.831700027	0.127000004
E4	7200.9	23.7	0.797299981	0.1602
E5	7200.9	23.7	0.769500017	0.159600005
E6	7200.9	23.7	0.827000022	0.1008
E7	7200.9	23.7	0.85680002	0.109700002
E8	7200.9	23.7	0.843900025	0.188299999
E9	7200.9	23.7	0.780399978	0.0898
F1	7200.9	23.7	0.813399971	0.118600003
F10	7200.9	23.7	0.891200006	0.110100001
F11	7200.9	23.7	0.81309998	0.092100002
F12	7200.9	23.7	0.819100022	0.075199999
F2	7200.9	23.7	0.752399981	0.062799998
F3	7200.9	23.7	0.775300026	0.0583
F4	7200.9	23.7	0.858799994	0.148699999
F5	7200.9	23.7	0.869400024	0.063299999
F6	7200.9	23.7	0.870199978	0.066299997
F7	7200.9	23.7	0.884199977	0.0867
F8	7200.9	23.7	0.930700004	0.108099997
F9	7200.9	23.7	0.896600008	0.108900003
G1	7200.9	23.7	0.792200029	0.152099997
G10	7200.9	23.7	0.871699989	0.153600007
G11	7200.9	23.7	0.935599983	0.213300005
G12	7200.9	23.7	0.888700008	0.135600001
G2	7200.9	23.7	0.774299979	0.096699998
G28	7200.9	23.7	0.850499988	0.184799999
G3	7200.9	23.7	0.804700017	0.166700006
G5	7200.9	23.7	0.925300002	0.029999999
G6	7200.9	23.7	0.864400029	0.178100005
G7	7200.9	23.7	0.880999982	0.161500007
G8	7200.9	23.7	0.937099993	0.158299997
G9	7200.9	23.7	0.954100013	0.153300002
