Well	Value	Measurement_mode	Measurement_wavelength	Measurement_time	Filename
A8	1664	Fluorescence Bottom Reading	485nm/535nm	2020-01-24 15:01:02	P97_Rs.xlsx
A9	1694	Fluorescence Bottom Reading	485nm/535nm	2020-01-24 15:01:02	P97_Rs.xlsx
A10	1668	Fluorescence Bottom Reading	485nm/535nm	2020-01-24 15:01:02	P97_Rs.xlsx
A11	1758	Fluorescence Bottom Reading	485nm/535nm	2020-01-24 15:01:02	P97_Rs.xlsx
A12	2036	Fluorescence Bottom Reading	485nm/535nm	2020-01-24 15:01:02	P97_Rs.xlsx
B1	1518	Fluorescence Bottom Reading	485nm/535nm	2020-01-24 15:01:02	P97_Rs.xlsx
B2	1707	Fluorescence Bottom Reading	485nm/535nm	2020-01-24 15:01:02	P97_Rs.xlsx
B3	727	Fluorescence Bottom Reading	485nm/535nm	2020-01-24 15:01:02	P97_Rs.xlsx
B4	722	Fluorescence Bottom Reading	485nm/535nm	2020-01-24 15:01:02	P97_Rs.xlsx
B5	770	Fluorescence Bottom Reading	485nm/535nm	2020-01-24 15:01:02	P97_Rs.xlsx
B6	627	Fluorescence Bottom Reading	485nm/535nm	2020-01-24 15:01:02	P97_Rs.xlsx
B7	718	Fluorescence Bottom Reading	485nm/535nm	2020-01-24 15:01:02	P97_Rs.xlsx
B8	769	Fluorescence Bottom Reading	485nm/535nm	2020-01-24 15:01:02	P97_Rs.xlsx
B9	692	Fluorescence Bottom Reading	485nm/535nm	2020-01-24 15:01:02	P97_Rs.xlsx
B10	703	Fluorescence Bottom Reading	485nm/535nm	2020-01-24 15:01:02	P97_Rs.xlsx
B11	695	Fluorescence Bottom Reading	485nm/535nm	2020-01-24 15:01:02	P97_Rs.xlsx
B12	1813	Fluorescence Bottom Reading	485nm/535nm	2020-01-24 15:01:02	P97_Rs.xlsx
C1	1432	Fluorescence Bottom Reading	485nm/535nm	2020-01-24 15:01:02	P97_Rs.xlsx
C2	931	Fluorescence Bottom Reading	485nm/535nm	2020-01-24 15:01:02	P97_Rs.xlsx
C3	575	Fluorescence Bottom Reading	485nm/535nm	2020-01-24 15:01:02	P97_Rs.xlsx
C4	720	Fluorescence Bottom Reading	485nm/535nm	2020-01-24 15:01:02	P97_Rs.xlsx
C5	683	Fluorescence Bottom Reading	485nm/535nm	2020-01-24 15:01:02	P97_Rs.xlsx
C6	651	Fluorescence Bottom Reading	485nm/535nm	2020-01-24 15:01:02	P97_Rs.xlsx
C7	599	Fluorescence Bottom Reading	485nm/535nm	2020-01-24 15:01:02	P97_Rs.xlsx
C8	669	Fluorescence Bottom Reading	485nm/535nm	2020-01-24 15:01:02	P97_Rs.xlsx
C9	782	Fluorescence Bottom Reading	485nm/535nm	2020-01-24 15:01:02	P97_Rs.xlsx
C10	680	Fluorescence Bottom Reading	485nm/535nm	2020-01-24 15:01:02	P97_Rs.xlsx
C11	717	Fluorescence Bottom Reading	485nm/535nm	2020-01-24 15:01:02	P97_Rs.xlsx
C12	1824	Fluorescence Bottom Reading	485nm/535nm	2020-01-24 15:01:02	P97_Rs.xlsx
D1	1619	Fluorescence Bottom Reading	485nm/535nm	2020-01-24 15:01:02	P97_Rs.xlsx
D2	1533	Fluorescence Bottom Reading	485nm/535nm	2020-01-24 15:01:02	P97_Rs.xlsx
D3	686	Fluorescence Bottom Reading	485nm/535nm	2020-01-24 15:01:02	P97_Rs.xlsx
D4	855	Fluorescence Bottom Reading	485nm/535nm	2020-01-24 15:01:02	P97_Rs.xlsx
D5	745	Fluorescence Bottom Reading	485nm/535nm	2020-01-24 15:01:02	P97_Rs.xlsx
D6	684	Fluorescence Bottom Reading	485nm/535nm	2020-01-24 15:01:02	P97_Rs.xlsx
D7	787	Fluorescence Bottom Reading	485nm/535nm	2020-01-24 15:01:02	P97_Rs.xlsx
D8	610	Fluorescence Bottom Reading	485nm/535nm	2020-01-24 15:01:02	P97_Rs.xlsx
D9	672	Fluorescence Bottom Reading	485nm/535nm	2020-01-24 15:01:02	P97_Rs.xlsx
D10	661	Fluorescence Bottom Reading	485nm/535nm	2020-01-24 15:01:02	P97_Rs.xlsx
D11	696	Fluorescence Bottom Reading	485nm/535nm	2020-01-24 15:01:02	P97_Rs.xlsx
D12	2044	Fluorescence Bottom Reading	485nm/535nm	2020-01-24 15:01:02	P97_Rs.xlsx
E1	1631	Fluorescence Bottom Reading	485nm/535nm	2020-01-24 15:01:02	P97_Rs.xlsx
E2	1299	Fluorescence Bottom Reading	485nm/535nm	2020-01-24 15:01:02	P97_Rs.xlsx
E3	652	Fluorescence Bottom Reading	485nm/535nm	2020-01-24 15:01:02	P97_Rs.xlsx
E4	750	Fluorescence Bottom Reading	485nm/535nm	2020-01-24 15:01:02	P97_Rs.xlsx
E5	768	Fluorescence Bottom Reading	485nm/535nm	2020-01-24 15:01:02	P97_Rs.xlsx
E6	717	Fluorescence Bottom Reading	485nm/535nm	2020-01-24 15:01:02	P97_Rs.xlsx
E7	729	Fluorescence Bottom Reading	485nm/535nm	2020-01-24 15:01:02	P97_Rs.xlsx
E8	816	Fluorescence Bottom Reading	485nm/535nm	2020-01-24 15:01:02	P97_Rs.xlsx
E9	646	Fluorescence Bottom Reading	485nm/535nm	2020-01-24 15:01:02	P97_Rs.xlsx
E10	997	Fluorescence Bottom Reading	485nm/535nm	2020-01-24 15:01:02	P97_Rs.xlsx
E11	768	Fluorescence Bottom Reading	485nm/535nm	2020-01-24 15:01:02	P97_Rs.xlsx
E12	2027	Fluorescence Bottom Reading	485nm/535nm	2020-01-24 15:01:02	P97_Rs.xlsx
F1	1657	Fluorescence Bottom Reading	485nm/535nm	2020-01-24 15:01:02	P97_Rs.xlsx
F2	1239	Fluorescence Bottom Reading	485nm/535nm	2020-01-24 15:01:02	P97_Rs.xlsx
F3	784	Fluorescence Bottom Reading	485nm/535nm	2020-01-24 15:01:02	P97_Rs.xlsx
F4	761	Fluorescence Bottom Reading	485nm/535nm	2020-01-24 15:01:02	P97_Rs.xlsx
F5	720	Fluorescence Bottom Reading	485nm/535nm	2020-01-24 15:01:02	P97_Rs.xlsx
F6	795	Fluorescence Bottom Reading	485nm/535nm	2020-01-24 15:01:02	P97_Rs.xlsx
F7	695	Fluorescence Bottom Reading	485nm/535nm	2020-01-24 15:01:02	P97_Rs.xlsx
F8	567	Fluorescence Bottom Reading	485nm/535nm	2020-01-24 15:01:02	P97_Rs.xlsx
F9	726	Fluorescence Bottom Reading	485nm/535nm	2020-01-24 15:01:02	P97_Rs.xlsx
F10	843	Fluorescence Bottom Reading	485nm/535nm	2020-01-24 15:01:02	P97_Rs.xlsx
F11	831	Fluorescence Bottom Reading	485nm/535nm	2020-01-24 15:01:02	P97_Rs.xlsx
F12	1998	Fluorescence Bottom Reading	485nm/535nm	2020-01-24 15:01:02	P97_Rs.xlsx
G1	1434	Fluorescence Bottom Reading	485nm/535nm	2020-01-24 15:01:02	P97_Rs.xlsx
G2	863	Fluorescence Bottom Reading	485nm/535nm	2020-01-24 15:01:02	P97_Rs.xlsx
G3	894	Fluorescence Bottom Reading	485nm/535nm	2020-01-24 15:01:02	P97_Rs.xlsx
G4	798	Fluorescence Bottom Reading	485nm/535nm	2020-01-24 15:01:02	P97_Rs.xlsx
G5	733	Fluorescence Bottom Reading	485nm/535nm	2020-01-24 15:01:02	P97_Rs.xlsx
G6	718	Fluorescence Bottom Reading	485nm/535nm	2020-01-24 15:01:02	P97_Rs.xlsx
G7	873	Fluorescence Bottom Reading	485nm/535nm	2020-01-24 15:01:02	P97_Rs.xlsx
G8	706	Fluorescence Bottom Reading	485nm/535nm	2020-01-24 15:01:02	P97_Rs.xlsx
G9	699	Fluorescence Bottom Reading	485nm/535nm	2020-01-24 15:01:02	P97_Rs.xlsx
G10	668	Fluorescence Bottom Reading	485nm/535nm	2020-01-24 15:01:02	P97_Rs.xlsx
G11	763	Fluorescence Bottom Reading	485nm/535nm	2020-01-24 15:01:02	P97_Rs.xlsx
G12	2163	Fluorescence Bottom Reading	485nm/535nm	2020-01-24 15:01:02	P97_Rs.xlsx
H1	1312	Fluorescence Bottom Reading	485nm/535nm	2020-01-24 15:01:02	P97_Rs.xlsx
H2	1915	Fluorescence Bottom Reading	485nm/535nm	2020-01-24 15:01:02	P97_Rs.xlsx
H3	2019	Fluorescence Bottom Reading	485nm/535nm	2020-01-24 15:01:02	P97_Rs.xlsx
H4	2070	Fluorescence Bottom Reading	485nm/535nm	2020-01-24 15:01:02	P97_Rs.xlsx
H5	1771	Fluorescence Bottom Reading	485nm/535nm	2020-01-24 15:01:02	P97_Rs.xlsx
H6	1968	Fluorescence Bottom Reading	485nm/535nm	2020-01-24 15:01:02	P97_Rs.xlsx
H7	1986	Fluorescence Bottom Reading	485nm/535nm	2020-01-24 15:01:02	P97_Rs.xlsx
H8	1884	Fluorescence Bottom Reading	485nm/535nm	2020-01-24 15:01:02	P97_Rs.xlsx
H9	1996	Fluorescence Bottom Reading	485nm/535nm	2020-01-24 15:01:02	P97_Rs.xlsx
H10	1879	Fluorescence Bottom Reading	485nm/535nm	2020-01-24 15:01:02	P97_Rs.xlsx
H11	1927	Fluorescence Bottom Reading	485nm/535nm	2020-01-24 15:01:02	P97_Rs.xlsx
H12	1594	Fluorescence Bottom Reading	485nm/535nm	2020-01-24 15:01:02	P97_Rs.xlsx
A1	0.0832	Absorbance	600	2020-01-24 15:56:19	P98.xlsx
A2	0.0823	Absorbance	600	2020-01-24 15:56:19	P98.xlsx
A3	0.0811	Absorbance	600	2020-01-24 15:56:19	P98.xlsx
A4	0.0823	Absorbance	600	2020-01-24 15:56:19	P98.xlsx
A5	0.0811	Absorbance	600	2020-01-24 15:56:19	P98.xlsx
A6	0.0823	Absorbance	600	2020-01-24 15:56:19	P98.xlsx
A7	0.0841	Absorbance	600	2020-01-24 15:56:19	P98.xlsx
A8	0.0834	Absorbance	600	2020-01-24 15:56:19	P98.xlsx
A9	0.083	Absorbance	600	2020-01-24 15:56:19	P98.xlsx
A10	0.0837	Absorbance	600	2020-01-24 15:56:19	P98.xlsx
A11	0.0832	Absorbance	600	2020-01-24 15:56:19	P98.xlsx
A12	0.0842	Absorbance	600	2020-01-24 15:56:19	P98.xlsx
B1	0.082	Absorbance	600	2020-01-24 15:56:19	P98.xlsx
B2	0.9888	Absorbance	600	2020-01-24 15:56:19	P98.xlsx
B3	1.1986	Absorbance	600	2020-01-24 15:56:19	P98.xlsx
B4	1.129	Absorbance	600	2020-01-24 15:56:19	P98.xlsx
B5	0.979	Absorbance	600	2020-01-24 15:56:19	P98.xlsx
B6	1.1552	Absorbance	600	2020-01-24 15:56:19	P98.xlsx
B7	1.1988	Absorbance	600	2020-01-24 15:56:19	P98.xlsx
B8	1.1087	Absorbance	600	2020-01-24 15:56:19	P98.xlsx
B9	1.1253	Absorbance	600	2020-01-24 15:56:19	P98.xlsx
B10	1.1398	Absorbance	600	2020-01-24 15:56:19	P98.xlsx
B11	1.1916	Absorbance	600	2020-01-24 15:56:19	P98.xlsx
B12	0.0825	Absorbance	600	2020-01-24 15:56:19	P98.xlsx
C1	0.0821	Absorbance	600	2020-01-24 15:56:19	P98.xlsx
C2	1.2388	Absorbance	600	2020-01-24 15:56:19	P98.xlsx
C3	1.1312	Absorbance	600	2020-01-24 15:56:19	P98.xlsx
C4	0.8111	Absorbance	600	2020-01-24 15:56:19	P98.xlsx
C5	1.1602	Absorbance	600	2020-01-24 15:56:19	P98.xlsx
C6	1.1138	Absorbance	600	2020-01-24 15:56:19	P98.xlsx
C7	1.1837	Absorbance	600	2020-01-24 15:56:19	P98.xlsx
C8	1.1468	Absorbance	600	2020-01-24 15:56:19	P98.xlsx
C9	1.1626	Absorbance	600	2020-01-24 15:56:19	P98.xlsx
C10	1.131	Absorbance	600	2020-01-24 15:56:19	P98.xlsx
C11	1.0807	Absorbance	600	2020-01-24 15:56:19	P98.xlsx
C12	0.0821	Absorbance	600	2020-01-24 15:56:19	P98.xlsx
D1	0.0815	Absorbance	600	2020-01-24 15:56:19	P98.xlsx
D2	1.1612	Absorbance	600	2020-01-24 15:56:19	P98.xlsx
D3	1.1464	Absorbance	600	2020-01-24 15:56:19	P98.xlsx
D4	1.2292	Absorbance	600	2020-01-24 15:56:19	P98.xlsx
D5	1.1524	Absorbance	600	2020-01-24 15:56:19	P98.xlsx
D6	1.2345	Absorbance	600	2020-01-24 15:56:19	P98.xlsx
D7	1.2479	Absorbance	600	2020-01-24 15:56:19	P98.xlsx
D8	1.1278	Absorbance	600	2020-01-24 15:56:19	P98.xlsx
D9	1.123	Absorbance	600	2020-01-24 15:56:19	P98.xlsx
D10	1.1437	Absorbance	600	2020-01-24 15:56:19	P98.xlsx
D11	1.1402	Absorbance	600	2020-01-24 15:56:19	P98.xlsx
D12	0.0824	Absorbance	600	2020-01-24 15:56:19	P98.xlsx
E1	0.0821	Absorbance	600	2020-01-24 15:56:19	P98.xlsx
E2	1.2299	Absorbance	600	2020-01-24 15:56:19	P98.xlsx
E3	1.1047	Absorbance	600	2020-01-24 15:56:19	P98.xlsx
E4	1.1618	Absorbance	600	2020-01-24 15:56:19	P98.xlsx
E5	1.1625	Absorbance	600	2020-01-24 15:56:19	P98.xlsx
E6	0.5145	Absorbance	600	2020-01-24 15:56:19	P98.xlsx
E7	1.1776	Absorbance	600	2020-01-24 15:56:19	P98.xlsx
E8	1.1942	Absorbance	600	2020-01-24 15:56:19	P98.xlsx
E9	1.0999	Absorbance	600	2020-01-24 15:56:19	P98.xlsx
E10	1.2691	Absorbance	600	2020-01-24 15:56:19	P98.xlsx
E11	1.0422	Absorbance	600	2020-01-24 15:56:19	P98.xlsx
E12	0.0818	Absorbance	600	2020-01-24 15:56:19	P98.xlsx
F1	0.0827	Absorbance	600	2020-01-24 15:56:19	P98.xlsx
F2	1.2053	Absorbance	600	2020-01-24 15:56:19	P98.xlsx
F3	1.1625	Absorbance	600	2020-01-24 15:56:19	P98.xlsx
F4	1.1802	Absorbance	600	2020-01-24 15:56:19	P98.xlsx
F5	1.137	Absorbance	600	2020-01-24 15:56:19	P98.xlsx
F6	1.1736	Absorbance	600	2020-01-24 15:56:19	P98.xlsx
F7	1.1684	Absorbance	600	2020-01-24 15:56:19	P98.xlsx
F8	1.1541	Absorbance	600	2020-01-24 15:56:19	P98.xlsx
F9	1.2121	Absorbance	600	2020-01-24 15:56:19	P98.xlsx
F10	1.2527	Absorbance	600	2020-01-24 15:56:19	P98.xlsx
F11	1.1466	Absorbance	600	2020-01-24 15:56:19	P98.xlsx
F12	0.0822	Absorbance	600	2020-01-24 15:56:19	P98.xlsx
G1	0.0822	Absorbance	600	2020-01-24 15:56:19	P98.xlsx
G2	1.1846	Absorbance	600	2020-01-24 15:56:19	P98.xlsx
G3	1.121	Absorbance	600	2020-01-24 15:56:19	P98.xlsx
G4	1.258	Absorbance	600	2020-01-24 15:56:19	P98.xlsx
G5	1.1579	Absorbance	600	2020-01-24 15:56:19	P98.xlsx
G6	1.2103	Absorbance	600	2020-01-24 15:56:19	P98.xlsx
G7	1.1369	Absorbance	600	2020-01-24 15:56:19	P98.xlsx
G8	1.1989	Absorbance	600	2020-01-24 15:56:19	P98.xlsx
G9	1.2394	Absorbance	600	2020-01-24 15:56:19	P98.xlsx
G10	1.159	Absorbance	600	2020-01-24 15:56:19	P98.xlsx
G11	1.1768	Absorbance	600	2020-01-24 15:56:19	P98.xlsx
G12	0.0816	Absorbance	600	2020-01-24 15:56:19	P98.xlsx
H1	0.0824	Absorbance	600	2020-01-24 15:56:19	P98.xlsx
H2	0.0821	Absorbance	600	2020-01-24 15:56:19	P98.xlsx
H3	0.0836	Absorbance	600	2020-01-24 15:56:19	P98.xlsx
H4	0.0836	Absorbance	600	2020-01-24 15:56:19	P98.xlsx
H5	0.0824	Absorbance	600	2020-01-24 15:56:19	P98.xlsx
H6	0.0867	Absorbance	600	2020-01-24 15:56:19	P98.xlsx
H7	0.0824	Absorbance	600	2020-01-24 15:56:19	P98.xlsx
H8	0.0817	Absorbance	600	2020-01-24 15:56:19	P98.xlsx
H9	0.0826	Absorbance	600	2020-01-24 15:56:19	P98.xlsx
H10	0.0835	Absorbance	600	2020-01-24 15:56:19	P98.xlsx
H11	0.088	Absorbance	600	2020-01-24 15:56:19	P98.xlsx
H12	0.0844	Absorbance	600	2020-01-24 15:56:19	P98.xlsx
A1	146	Fluorescence Bottom Reading	475nm/510nm	2020-01-24 15:57:15	P98.xlsx
A2	114	Fluorescence Bottom Reading	475nm/510nm	2020-01-24 15:57:15	P98.xlsx
A3	122	Fluorescence Bottom Reading	475nm/510nm	2020-01-24 15:57:15	P98.xlsx
A4	120	Fluorescence Bottom Reading	475nm/510nm	2020-01-24 15:57:15	P98.xlsx
A5	127	Fluorescence Bottom Reading	475nm/510nm	2020-01-24 15:57:15	P98.xlsx
A6	121	Fluorescence Bottom Reading	475nm/510nm	2020-01-24 15:57:15	P98.xlsx
A7	121	Fluorescence Bottom Reading	475nm/510nm	2020-01-24 15:57:15	P98.xlsx
A8	109	Fluorescence Bottom Reading	475nm/510nm	2020-01-24 15:57:15	P98.xlsx
A9	125	Fluorescence Bottom Reading	475nm/510nm	2020-01-24 15:57:15	P98.xlsx
A10	119	Fluorescence Bottom Reading	475nm/510nm	2020-01-24 15:57:15	P98.xlsx
A11	114	Fluorescence Bottom Reading	475nm/510nm	2020-01-24 15:57:15	P98.xlsx
A12	113	Fluorescence Bottom Reading	475nm/510nm	2020-01-24 15:57:15	P98.xlsx
B1	123	Fluorescence Bottom Reading	475nm/510nm	2020-01-24 15:57:15	P98.xlsx
B2	323	Fluorescence Bottom Reading	475nm/510nm	2020-01-24 15:57:15	P98.xlsx
B3	391	Fluorescence Bottom Reading	475nm/510nm	2020-01-24 15:57:15	P98.xlsx
B4	333	Fluorescence Bottom Reading	475nm/510nm	2020-01-24 15:57:15	P98.xlsx
B5	359	Fluorescence Bottom Reading	475nm/510nm	2020-01-24 15:57:15	P98.xlsx
B6	398	Fluorescence Bottom Reading	475nm/510nm	2020-01-24 15:57:15	P98.xlsx
B7	322	Fluorescence Bottom Reading	475nm/510nm	2020-01-24 15:57:15	P98.xlsx
B8	337	Fluorescence Bottom Reading	475nm/510nm	2020-01-24 15:57:15	P98.xlsx
B9	408	Fluorescence Bottom Reading	475nm/510nm	2020-01-24 15:57:15	P98.xlsx
B10	355	Fluorescence Bottom Reading	475nm/510nm	2020-01-24 15:57:15	P98.xlsx
B11	366	Fluorescence Bottom Reading	475nm/510nm	2020-01-24 15:57:15	P98.xlsx
B12	116	Fluorescence Bottom Reading	475nm/510nm	2020-01-24 15:57:15	P98.xlsx
C1	142	Fluorescence Bottom Reading	475nm/510nm	2020-01-24 15:57:15	P98.xlsx
C2	305	Fluorescence Bottom Reading	475nm/510nm	2020-01-24 15:57:15	P98.xlsx
C3	359	Fluorescence Bottom Reading	475nm/510nm	2020-01-24 15:57:15	P98.xlsx
C4	241	Fluorescence Bottom Reading	475nm/510nm	2020-01-24 15:57:15	P98.xlsx
C5	311	Fluorescence Bottom Reading	475nm/510nm	2020-01-24 15:57:15	P98.xlsx
C6	314	Fluorescence Bottom Reading	475nm/510nm	2020-01-24 15:57:15	P98.xlsx
C7	353	Fluorescence Bottom Reading	475nm/510nm	2020-01-24 15:57:15	P98.xlsx
C8	340	Fluorescence Bottom Reading	475nm/510nm	2020-01-24 15:57:15	P98.xlsx
C9	325	Fluorescence Bottom Reading	475nm/510nm	2020-01-24 15:57:15	P98.xlsx
C10	348	Fluorescence Bottom Reading	475nm/510nm	2020-01-24 15:57:15	P98.xlsx
C11	347	Fluorescence Bottom Reading	475nm/510nm	2020-01-24 15:57:15	P98.xlsx
C12	120	Fluorescence Bottom Reading	475nm/510nm	2020-01-24 15:57:15	P98.xlsx
D1	120	Fluorescence Bottom Reading	475nm/510nm	2020-01-24 15:57:15	P98.xlsx
D2	339	Fluorescence Bottom Reading	475nm/510nm	2020-01-24 15:57:15	P98.xlsx
D3	329	Fluorescence Bottom Reading	475nm/510nm	2020-01-24 15:57:15	P98.xlsx
D4	367	Fluorescence Bottom Reading	475nm/510nm	2020-01-24 15:57:15	P98.xlsx
D5	303	Fluorescence Bottom Reading	475nm/510nm	2020-01-24 15:57:15	P98.xlsx
D6	340	Fluorescence Bottom Reading	475nm/510nm	2020-01-24 15:57:15	P98.xlsx
D7	326	Fluorescence Bottom Reading	475nm/510nm	2020-01-24 15:57:15	P98.xlsx
D8	307	Fluorescence Bottom Reading	475nm/510nm	2020-01-24 15:57:15	P98.xlsx
D9	351	Fluorescence Bottom Reading	475nm/510nm	2020-01-24 15:57:15	P98.xlsx
D10	323	Fluorescence Bottom Reading	475nm/510nm	2020-01-24 15:57:15	P98.xlsx
D11	334	Fluorescence Bottom Reading	475nm/510nm	2020-01-24 15:57:15	P98.xlsx
D12	134	Fluorescence Bottom Reading	475nm/510nm	2020-01-24 15:57:15	P98.xlsx
E1	134	Fluorescence Bottom Reading	475nm/510nm	2020-01-24 15:57:15	P98.xlsx
E2	360	Fluorescence Bottom Reading	475nm/510nm	2020-01-24 15:57:15	P98.xlsx
E3	425	Fluorescence Bottom Reading	475nm/510nm	2020-01-24 15:57:15	P98.xlsx
E4	328	Fluorescence Bottom Reading	475nm/510nm	2020-01-24 15:57:15	P98.xlsx
E5	285	Fluorescence Bottom Reading	475nm/510nm	2020-01-24 15:57:15	P98.xlsx
E6	271	Fluorescence Bottom Reading	475nm/510nm	2020-01-24 15:57:15	P98.xlsx
E7	323	Fluorescence Bottom Reading	475nm/510nm	2020-01-24 15:57:15	P98.xlsx
E8	343	Fluorescence Bottom Reading	475nm/510nm	2020-01-24 15:57:15	P98.xlsx
E9	358	Fluorescence Bottom Reading	475nm/510nm	2020-01-24 15:57:15	P98.xlsx
E10	381	Fluorescence Bottom Reading	475nm/510nm	2020-01-24 15:57:15	P98.xlsx
E11	465	Fluorescence Bottom Reading	475nm/510nm	2020-01-24 15:57:15	P98.xlsx
E12	120	Fluorescence Bottom Reading	475nm/510nm	2020-01-24 15:57:15	P98.xlsx
F1	112	Fluorescence Bottom Reading	475nm/510nm	2020-01-24 15:57:15	P98.xlsx
F2	393	Fluorescence Bottom Reading	475nm/510nm	2020-01-24 15:57:15	P98.xlsx
F3	312	Fluorescence Bottom Reading	475nm/510nm	2020-01-24 15:57:15	P98.xlsx
F4	331	Fluorescence Bottom Reading	475nm/510nm	2020-01-24 15:57:15	P98.xlsx
F5	343	Fluorescence Bottom Reading	475nm/510nm	2020-01-24 15:57:15	P98.xlsx
F6	322	Fluorescence Bottom Reading	475nm/510nm	2020-01-24 15:57:15	P98.xlsx
F7	296	Fluorescence Bottom Reading	475nm/510nm	2020-01-24 15:57:15	P98.xlsx
F8	323	Fluorescence Bottom Reading	475nm/510nm	2020-01-24 15:57:15	P98.xlsx
F9	335	Fluorescence Bottom Reading	475nm/510nm	2020-01-24 15:57:15	P98.xlsx
F10	332	Fluorescence Bottom Reading	475nm/510nm	2020-01-24 15:57:15	P98.xlsx
F11	363	Fluorescence Bottom Reading	475nm/510nm	2020-01-24 15:57:15	P98.xlsx
F12	127	Fluorescence Bottom Reading	475nm/510nm	2020-01-24 15:57:15	P98.xlsx
G1	128	Fluorescence Bottom Reading	475nm/510nm	2020-01-24 15:57:15	P98.xlsx
G2	357	Fluorescence Bottom Reading	475nm/510nm	2020-01-24 15:57:15	P98.xlsx
G3	337	Fluorescence Bottom Reading	475nm/510nm	2020-01-24 15:57:15	P98.xlsx
G4	287	Fluorescence Bottom Reading	475nm/510nm	2020-01-24 15:57:15	P98.xlsx
G5	339	Fluorescence Bottom Reading	475nm/510nm	2020-01-24 15:57:15	P98.xlsx
G6	333	Fluorescence Bottom Reading	475nm/510nm	2020-01-24 15:57:15	P98.xlsx
G7	305	Fluorescence Bottom Reading	475nm/510nm	2020-01-24 15:57:15	P98.xlsx
G8	337	Fluorescence Bottom Reading	475nm/510nm	2020-01-24 15:57:15	P98.xlsx
G9	401	Fluorescence Bottom Reading	475nm/510nm	2020-01-24 15:57:15	P98.xlsx
G10	327	Fluorescence Bottom Reading	475nm/510nm	2020-01-24 15:57:15	P98.xlsx
G11	315	Fluorescence Bottom Reading	475nm/510nm	2020-01-24 15:57:15	P98.xlsx
G12	115	Fluorescence Bottom Reading	475nm/510nm	2020-01-24 15:57:15	P98.xlsx
H1	116	Fluorescence Bottom Reading	475nm/510nm	2020-01-24 15:57:15	P98.xlsx
H2	128	Fluorescence Bottom Reading	475nm/510nm	2020-01-24 15:57:15	P98.xlsx
H3	120	Fluorescence Bottom Reading	475nm/510nm	2020-01-24 15:57:15	P98.xlsx
H4	115	Fluorescence Bottom Reading	475nm/510nm	2020-01-24 15:57:15	P98.xlsx
H5	123	Fluorescence Bottom Reading	475nm/510nm	2020-01-24 15:57:15	P98.xlsx
H6	116	Fluorescence Bottom Reading	475nm/510nm	2020-01-24 15:57:15	P98.xlsx
H7	121	Fluorescence Bottom Reading	475nm/510nm	2020-01-24 15:57:15	P98.xlsx
H8	115	Fluorescence Bottom Reading	475nm/510nm	2020-01-24 15:57:15	P98.xlsx
H9	109	Fluorescence Bottom Reading	475nm/510nm	2020-01-24 15:57:15	P98.xlsx
H10	130	Fluorescence Bottom Reading	475nm/510nm	2020-01-24 15:57:15	P98.xlsx
H11	111	Fluorescence Bottom Reading	475nm/510nm	2020-01-24 15:57:15	P98.xlsx
H12	116	Fluorescence Bottom Reading	475nm/510nm	2020-01-24 15:57:15	P98.xlsx
A1	76	Fluorescence Bottom Reading	485nm/535nm	2020-01-24 15:57:52	P98.xlsx
A2	65	Fluorescence Bottom Reading	485nm/535nm	2020-01-24 15:57:52	P98.xlsx
A3	69	Fluorescence Bottom Reading	485nm/535nm	2020-01-24 15:57:52	P98.xlsx
A4	66	Fluorescence Bottom Reading	485nm/535nm	2020-01-24 15:57:52	P98.xlsx
A5	59	Fluorescence Bottom Reading	485nm/535nm	2020-01-24 15:57:52	P98.xlsx
A6	68	Fluorescence Bottom Reading	485nm/535nm	2020-01-24 15:57:52	P98.xlsx
A7	61	Fluorescence Bottom Reading	485nm/535nm	2020-01-24 15:57:52	P98.xlsx
A8	57	Fluorescence Bottom Reading	485nm/535nm	2020-01-24 15:57:52	P98.xlsx
A9	57	Fluorescence Bottom Reading	485nm/535nm	2020-01-24 15:57:52	P98.xlsx
A10	54	Fluorescence Bottom Reading	485nm/535nm	2020-01-24 15:57:52	P98.xlsx
A11	66	Fluorescence Bottom Reading	485nm/535nm	2020-01-24 15:57:52	P98.xlsx
A12	66	Fluorescence Bottom Reading	485nm/535nm	2020-01-24 15:57:52	P98.xlsx
B1	77	Fluorescence Bottom Reading	485nm/535nm	2020-01-24 15:57:52	P98.xlsx
B2	513	Fluorescence Bottom Reading	485nm/535nm	2020-01-24 15:57:52	P98.xlsx
B3	663	Fluorescence Bottom Reading	485nm/535nm	2020-01-24 15:57:52	P98.xlsx
B4	520	Fluorescence Bottom Reading	485nm/535nm	2020-01-24 15:57:52	P98.xlsx
B5	528	Fluorescence Bottom Reading	485nm/535nm	2020-01-24 15:57:52	P98.xlsx
B6	725	Fluorescence Bottom Reading	485nm/535nm	2020-01-24 15:57:52	P98.xlsx
B7	545	Fluorescence Bottom Reading	485nm/535nm	2020-01-24 15:57:52	P98.xlsx
B8	493	Fluorescence Bottom Reading	485nm/535nm	2020-01-24 15:57:52	P98.xlsx
B9	651	Fluorescence Bottom Reading	485nm/535nm	2020-01-24 15:57:52	P98.xlsx
B10	520	Fluorescence Bottom Reading	485nm/535nm	2020-01-24 15:57:52	P98.xlsx
B11	619	Fluorescence Bottom Reading	485nm/535nm	2020-01-24 15:57:52	P98.xlsx
B12	56	Fluorescence Bottom Reading	485nm/535nm	2020-01-24 15:57:52	P98.xlsx
